userId,jokeId,rating
794,145,-9
794,146,-9.219
794,147,-8.562
794,148,-7.188
794,119,-2.594
794,127,-3.031
794,66,-1.281
794,93,-6.75
794,89,-2.469
794,149,-1.812
794,150,-5.594
794,53,-5.781
794,106,-2.344
794,50,-2.5
794,108,-5.031
794,36,-4.938
794,131,-4.594
794,132,-5.688
794,32,-5.125
794,76,-5.219
794,95,-9.781
794,69,-9.75
794,88,-9.844
794,133,-9.906
794,134,-9.781
794,114,3.406
794,110,-8.812
794,35,-9.812
794,120,-9.812
794,59,-9.656
794,135,-9.781
794,136,-9.844
794,91,-9.719
794,107,-10
794,105,-9.688
794,41,-9.719
794,96,-9.75
795,7,-9.688
795,8,-4.75
795,13,-6.875
795,15,-6.031
795,16,4.406
795,17,7.062
796,7,9.312
796,8,9.188
796,13,9.188
796,15,9.219
796,16,8.938
796,17,8.938
796,18,8.938
796,19,8.938
796,137,8.938
796,138,8.938
796,139,8.938
796,140,8.938
797,7,-10
797,8,-10
797,13,-10
797,15,-10
797,16,-10
797,17,-10
797,18,-10
797,19,-10
797,141,-10
797,142,-10
797,143,-10
797,144,-10
797,145,-10
797,46,-10
797,119,-10
797,115,-10
797,68,-10
797,49,-10
797,146,-10
797,147,-10
797,45,-10
797,120,-10
800,7,4.375
800,8,-8.781
800,13,3.344
800,15,-9.844
800,16,-0.094
800,17,-0.312
800,18,-1.281
800,19,-2.969
800,148,-4.875
800,149,-3.562
800,150,1.875
800,131,1.875
800,132,-6.062
800,21,-3.719
801,7,-9.594
801,8,-9.906
801,13,-9.188
801,15,-9.406
801,16,6.25
801,17,9.875
801,18,4.375
801,19,3.219
801,133,-6.719
801,134,-8.469
801,135,9.938
801,136,-8.906
801,137,-7.531
801,127,-4.75
801,94,-8
801,28,-2.281
801,70,-2.938
801,92,5.688
801,90,-3.438
801,132,-3.875
801,138,-1.875
801,86,-9.812
801,77,-8.594
801,66,-9.812
801,87,-8.688
801,21,-9.781
801,59,-8.594
801,147,-8.594
801,148,-8.25
801,119,-8.25
801,48,-8.406
801,91,-8.406
801,74,-8.406
801,47,-8.406
801,149,-8.406
801,150,-8.406
801,55,-8.406
801,81,-8.406
801,34,-8.406
801,101,-8.406
801,25,1.062
801,131,1.062
801,139,-2.875
801,98,-4.781
801,78,-6.5
801,53,-7.344
801,114,-7.938
801,72,-7.219
801,140,-7.281
801,141,-7.281
801,75,-7.562
801,46,-7.562
801,97,-7.562
801,57,-7.562
801,89,-7.562
801,142,-7.562
801,143,-7.562
801,118,-7.531
801,65,-7.531
801,38,-7.906
801,96,-7.969
801,93,-7.969
801,144,-7.969
801,145,6.125
801,117,-8.562
801,126,-8.062
801,29,-8.062
801,63,-8.062
801,64,-8.031
801,146,-8.031
801,123,-8
801,39,-8
801,60,-8.031
801,32,-8.031
801,115,-8.031
801,103,6.406
801,37,-6.469
801,71,-7.25
801,130,-7.125
801,50,-7.156
801,125,-7.156
801,56,-7.156
801,62,-7.156
801,79,-7.156
801,84,-7.156
801,26,0.812
801,82,-6.562
801,102,-6.438
801,42,-6.219
801,35,-6.25
801,124,-6.5
801,30,-6.5
801,95,-6.562
801,128,-6.625
801,69,-6.625
801,23,-6.625
801,99,-6.812
801,33,-6.844
801,58,-6.844
801,76,-6.844
801,83,-6.875
801,120,-6.875
801,36,-8.031
801,49,-8.5
801,67,-9.062
801,85,-9.406
801,121,-9.906
801,122,-9.906
801,88,-9.906
801,40,1.625
801,41,1.594
801,44,1.594
801,24,1.594
801,104,1.562
801,105,-3.75
801,106,-7.219
801,107,-5.344
801,108,-9.875
801,109,-10
801,129,-8.156
801,113,-8.406
801,112,-8.594
801,45,-8.594
801,111,-8.594
801,22,-8.594
801,110,-8.719
801,68,-8.719
801,54,-8.719
802,7,9.812
802,8,9.5
802,13,6
802,15,8.812
802,16,9.844
802,17,9.875
802,18,9.75
802,19,9.844
802,138,9.844
802,139,9.531
802,140,9.781
802,141,9.656
802,142,9.781
802,22,9.812
802,46,9.562
802,108,9.781
802,41,8.5
802,30,9.719
802,144,9.688
802,145,9.781
802,110,9.594
802,37,9.781
802,44,9.938
802,26,9.938
802,39,9.812
802,147,9.719
802,148,9.781
802,45,9.812
802,33,9.625
802,104,9.969
802,98,9.969
802,25,9.906
802,150,9.875
802,131,9.938
802,47,9.906
802,111,9.969
802,106,9.969
802,92,9.938
802,102,9.969
802,132,9.938
802,133,9.781
802,113,9.906
802,119,9.781
802,34,9.938
802,118,9.875
802,86,9.906
802,134,9.969
802,135,9.875
802,21,9.875
802,97,9.75
802,95,9.906
803,7,9
803,8,9.969
803,13,8.406
803,15,7.562
803,16,9.438
803,17,9.812
803,18,9.406
803,19,9.875
803,142,9.906
803,143,9.812
803,144,6.25
803,145,8.438
803,146,9.938
803,74,6.312
803,77,7.156
803,41,8.031
803,92,9.281
803,62,8.969
803,148,9.031
803,149,7.938
803,68,9.406
803,89,9.625
803,21,-9.125
803,69,8.438
803,127,8.781
803,132,9.562
803,133,8.531
803,65,8.844
803,88,8.188
803,40,8.594
803,76,8.594
803,26,8.656
803,135,8.438
803,136,9.25
803,32,8.156
803,66,8.344
803,53,9.312
803,119,8.812
803,39,9.156
803,137,9.875
803,138,8.781
803,44,8.594
803,124,8.562
803,125,8.344
803,120,8.312
803,29,6.875
803,139,7.562
803,140,7.75
803,37,-8.625
804,7,-5.406
804,8,-3.062
804,13,-7.312
804,15,-2.594
804,16,-9.438
804,17,8.312
804,18,-8.438
804,19,4.062
804,141,-9.656
804,143,-0.438
804,146,-0.656
804,147,3.406
804,149,7.406
804,65,9.844
804,29,9.812
804,117,5.594
804,66,8.531
804,114,9.906
804,150,-3.188
804,131,0
804,83,7.625
804,87,7.094
804,75,-9.75
804,109,1.25
804,35,7.5
804,134,2.688
804,136,-0.344
804,62,8.719
804,21,9.375
804,108,8.844
804,53,9.594
804,118,9.594
804,137,3.469
804,138,9.969
804,76,3.031
804,50,9.812
804,72,5.094
804,92,0.719
804,81,4.469
804,144,9.562
804,145,1.594
804,69,9.281
804,91,3.812
804,102,5.875
804,54,9.031
804,70,5.688
804,148,2.188
804,132,9.719
804,42,7.344
804,97,9.062
804,98,5.219
804,119,9.156
804,127,9.938
804,133,5.406
804,135,9.406
804,105,6.906
804,96,3.438
804,33,3.438
804,30,-1.312
804,123,8.75
804,139,9.312
804,140,9.719
804,22,4.312
804,93,5.406
804,56,6.094
804,89,7.938
804,36,8.844
804,142,6.531
804,57,-3.031
804,68,7.312
804,48,-5.469
804,88,-6.625
804,84,0.469
804,49,0.25
804,58,-9.594
804,64,-7.938
804,46,-4.594
804,128,-1.25
804,86,0.906
804,77,5.656
804,90,5.656
804,71,0.719
804,79,-3.562
804,126,-2.531
804,39,5.5
804,121,7.469
804,78,-6.188
804,130,8.781
804,85,1.375
804,101,-3.25
804,45,-4.281
804,106,9.812
804,125,9.031
804,107,-7.094
804,34,-1.688
804,122,0.781
804,24,-6.906
804,26,4.719
804,67,-7.188
804,28,8.312
804,120,7.781
804,55,0.938
804,60,-6.25
804,74,-9.312
804,38,-8.062
804,129,8.969
804,82,2.375
804,99,-0.188
804,23,-5.906
804,124,-7.844
804,37,-9.156
804,104,6.375
804,94,8.562
804,103,3.062
804,113,-9.219
804,32,8.344
804,44,-9.281
804,59,-7.75
804,110,-7.719
804,47,9.219
804,25,4.656
804,40,-6.406
804,63,-3.781
804,111,3.25
804,112,-1.375
804,95,-5.031
804,115,-2.312
804,41,6.719
805,7,-0.438
805,8,-2.094
805,13,0.125
805,15,1.031
805,16,0.594
805,17,-1.781
805,18,-1.781
805,19,-3.594
805,138,-2.688
805,139,-2.094
805,140,-2.031
805,141,-6.094
805,142,-3.656
805,62,0.375
805,53,0.75
805,23,-1.75
805,129,-1.719
805,127,0.938
805,147,-0.344
805,150,0.125
805,89,0.812
805,128,-0.25
806,7,-2.969
806,8,-4.125
806,13,-2.812
806,15,-1.219
806,16,-8.656
806,17,5.438
806,18,-6.844
806,19,9.594
806,143,5.812
806,146,6.625
806,147,4.875
806,149,8.031
806,150,1.5
806,65,7.188
807,7,-7.188
807,8,1.312
807,13,-4.656
807,15,7.844
807,16,7.25
807,17,9.375
807,18,0.594
807,19,-2.531
807,131,-4.25
807,134,5.375
807,136,5.219
807,137,7.406
807,141,-3.781
807,111,7.906
807,118,2.594
807,129,6.656
808,7,-9.594
808,8,-9.656
808,13,-9.5
808,15,-9.406
808,16,-8.406
808,17,8.594
808,18,-0.344
808,19,-0.625
808,143,9.5
808,144,8.781
808,145,9
808,146,2.969
809,7,8.125
809,8,-5.844
809,13,-4.719
809,15,4.656
809,16,-5.125
809,17,2.625
809,18,8.031
809,19,6.438
809,148,6.531
809,149,5.375
809,131,-1.938
809,132,-4.688
809,133,1.438
809,130,-3.188
809,108,2.344
809,60,5.25
809,23,9.656
809,59,5.406
809,134,3.75
809,135,1.844
809,113,1.125
809,91,-3.438
809,65,-4.062
809,30,-3.5
809,22,-7.875
809,136,-8.438
809,137,2.594
809,107,1.438
809,129,2.844
809,53,8.188
809,88,9.469
809,38,7.75
809,138,8.469
809,139,9.031
809,112,3.469
809,117,6.812
809,105,9.438
809,103,1.781
809,67,2.969
809,140,-5.219
809,141,-9.312
809,74,-7.844
809,98,6.062
810,7,7.906
810,8,-6.438
810,13,0.094
810,15,-7.625
810,16,8.531
810,17,0
810,18,6.219
810,19,-7.938
810,144,-8.469
810,147,-5.469
810,148,8.219
810,149,-0.875
810,150,-0.312
810,87,6.875
811,7,-1.469
811,8,7.656
811,13,-4.625
811,15,5.281
811,16,-9.375
811,17,8.75
811,18,-5.5
811,19,6.5
811,144,3.469
811,145,5.188
811,146,4.281
811,147,5.25
811,148,9.219
811,127,2.406
811,126,4.562
811,32,6.906
812,7,-9.781
812,8,5.781
812,13,-9.531
812,15,-9.625
812,16,-8.938
812,17,4.812
812,18,4.625
812,19,4.688
812,131,4.219
812,132,5.906
812,133,4.5
812,134,2.938
812,135,3.375
812,99,1.625
812,106,4.656
812,22,-9.781
812,48,-9.688
812,46,-9.188
812,136,4.375
812,137,4.812
812,70,9.531
812,34,-9.312
812,75,7.625
812,109,7.375
812,38,8.781
812,138,8.188
812,139,8.281
812,83,8.562
812,108,8.375
812,63,8.812
812,81,8.531
812,25,8.125
813,7,4.938
813,8,-0.5
813,13,2.344
813,15,3.094
813,16,2.406
813,17,7.438
813,18,4.281
813,19,9.938
813,140,7.906
813,141,4.344
813,142,6.25
813,143,7.438
813,145,5.906
813,122,8.906
813,63,9.125
813,84,9.125
813,82,9.125
813,68,9.188
813,146,7.781
813,149,7.812
813,91,7.156
813,25,5.562
813,53,6.469
813,40,7
813,71,6.344
813,150,6.344
813,131,6.344
813,117,6.344
814,7,-5.062
814,8,2.188
814,13,3.844
814,15,3.75
814,16,-2.406
814,17,2.688
814,18,4.156
814,19,2.438
814,133,5.625
814,134,5.625
814,135,6.25
814,136,9.625
814,137,-1.281
814,127,9.594
814,38,3.781
814,128,-6.812
814,45,2.75
814,129,7.969
814,139,8.312
814,140,8.25
814,130,3.156
814,82,6.469
814,87,4.25
814,47,7.031
814,112,4
814,141,-8.281
814,142,3.344
814,105,6.531
814,85,-8.938
814,39,2.688
814,97,9.406
814,84,7.062
814,143,-5.062
814,144,2.5
814,46,-9.25
814,96,6.031
814,113,3.625
814,95,3
814,23,6
814,145,6.406
814,146,-7.312
814,63,-7.219
815,7,-9.906
815,8,8.25
815,13,-9.688
815,15,0.562
815,16,9.938
815,17,4.75
815,18,9.875
815,19,8.094
815,147,2.094
815,148,8.469
815,149,-9.844
815,150,8.25
815,131,7.25
815,65,9.875
815,127,8.969
815,121,9.969
815,118,9.531
815,125,-2.312
815,132,-8.438
815,133,6.844
815,25,-9.281
815,40,-9.75
815,106,-9.812
815,122,-9.812
815,34,-9.812
815,134,0.531
815,135,5.562
815,126,6.781
815,81,-9.781
815,48,5.906
815,26,9.812
815,102,-6.156
815,136,-9.875
815,137,0.812
815,83,-9.156
815,39,9.906
815,119,-9.75
815,108,8.438
815,28,-9.781
815,138,9.938
815,139,4.75
815,114,9.875
815,38,-9.562
815,94,4.406
815,105,9.656
815,117,9.906
815,140,9.938
815,141,9.906
815,22,-0.344
815,46,-9.906
815,70,-9.812
815,50,8.812
815,42,-9.188
815,142,9.688
815,143,9.812
815,93,9.781
815,69,9.688
815,123,9.938
815,66,-9.938
815,77,9.875
816,7,-2.938
816,8,2.156
816,13,1.969
816,15,5.656
816,16,4.969
816,17,5.125
816,18,6.844
816,19,4.75
816,144,7.781
816,145,6.531
816,146,2
816,147,2.844
816,148,6.062
816,26,-2.125
816,122,0.344
816,63,2.375
816,104,5.188
816,130,2.906
816,131,5.906
816,132,3.5
816,102,-2.875
816,117,1.812
816,58,-5.031
816,96,5.125
816,21,7.094
816,133,-3.125
816,134,1.969
816,72,0.875
816,94,6.156
816,67,2.438
816,95,6.75
816,45,6.156
816,135,6.688
816,136,3.406
816,105,6.375
816,47,1.281
816,76,2
816,28,1.469
816,42,3.062
816,137,-0.125
816,138,6.375
816,46,6.344
816,83,0.906
816,118,3.625
816,44,4.062
816,54,2.688
816,139,4.188
816,140,-3
816,128,-0.156
817,7,-4.875
817,8,1.375
817,13,3.281
817,15,7.719
817,16,-1.062
817,17,5.156
817,18,2.469
817,19,5.406
817,146,4.719
817,147,8.25
817,148,6.906
817,149,-5.938
817,150,7.719
817,127,3.5
817,38,3.25
817,128,4.562
817,45,0.281
817,129,-3.656
817,130,-7.062
817,135,-1.906
817,138,8.5
817,82,6.531
817,87,-5.938
817,47,-9.188
817,112,-7.188
817,105,8.75
817,139,7.5
817,145,8.75
817,85,-1.5
817,39,-4.562
817,97,-7
817,84,-6.406
817,46,-8.781
817,131,-5.125
817,132,2.781
817,96,2.281
817,113,6.562
817,95,5.156
817,23,6.438
817,63,-7.25
817,133,6.031
817,134,6.75
817,111,3.562
817,71,-7.219
817,110,2.219
817,119,7.062
817,40,7.062
817,136,5.031
817,140,6.875
817,54,-7.5
817,115,8.531
817,53,7.125
817,66,8.031
817,81,-3.781
817,92,6.781
817,141,-9.844
817,142,5.812
817,98,1.562
817,25,-7.625
817,104,-5.656
817,21,-8.438
817,89,-3.719
817,48,1.25
817,94,-6.094
817,99,-5.594
817,65,-7.5
817,137,-10
817,24,-6.844
817,72,-7.688
817,88,-8.969
817,108,-5.438
817,125,-2.188
817,117,-0.031
817,26,-0.531
817,30,-4.156
817,91,3.344
817,32,-8.531
817,102,-6.406
817,107,-9.5
817,50,-9.469
817,33,-7.75
817,37,-7.844
817,35,4.25
817,143,6.031
817,69,-3.281
817,126,-2.75
817,49,-7.375
817,41,-7.156
817,44,-2.156
817,118,-6.344
817,114,6.219
817,56,5.375
817,76,4.562
817,29,3.875
817,79,-3.094
817,86,-6.375
817,36,4.094
817,122,-6.875
817,62,-8.594
817,120,5.844
817,106,1.531
817,90,-3.25
817,101,-5.125
817,103,-3.469
817,68,-6.094
817,42,4.469
817,93,2.562
817,144,3.969
817,109,3.812
817,123,-2.156
817,70,-1.344
817,83,0.625
817,22,1.438
817,78,-3.969
817,124,-5.5
817,60,4.312
817,28,2.312
817,34,-0.25
817,59,-9.531
817,74,2.375
817,64,-6.938
817,121,-6.688
817,75,-1.375
817,55,-6.438
817,57,-7.031
817,67,-1.75
817,58,-4.375
817,77,-2.531
818,7,-1.75
818,8,2
818,13,-3.906
818,15,2.375
818,16,8.906
818,17,-4.438
818,18,7.031
818,19,6.188
818,141,-5.844
818,142,6.094
818,143,9.438
818,144,8.75
818,145,5.25
818,111,9.438
818,118,9.625
818,129,9.156
818,96,8.812
818,123,-1.562
818,134,7.719
818,135,7.594
818,89,7.219
818,41,0.375
818,92,5.969
818,21,6.219
818,88,7.031
818,147,7.375
818,148,6.969
818,65,4.156
818,125,7.312
818,105,6.5
818,97,6.375
818,120,5.812
818,146,5.094
818,149,0.844
818,112,6.25
818,110,7
818,49,0.281
818,121,6.281
818,114,5.812
818,150,-4
818,132,4.562
818,71,4.312
818,26,-3.688
818,42,6.406
818,94,3.469
818,56,9.375
818,133,-1.594
818,139,-1.625
818,32,8.562
818,127,6.938
818,119,6.844
818,104,6.281
818,91,7.844
818,140,7.438
818,131,7.438
818,40,-6.906
818,113,-5.469
818,35,8.969
818,128,7.906
818,103,1.938
818,138,-1.562
818,136,6.406
818,44,5.031
818,67,4.938
818,108,7.875
818,50,6.344
818,130,4.062
818,137,5.875
818,64,-2.625
818,74,4.844
818,46,-5.125
819,7,4.5
819,8,6.062
819,13,0.062
819,15,-1.031
819,16,-4.469
819,17,0.531
819,18,0.031
819,19,3.031
819,143,4.688
819,144,-0.469
819,149,1.812
819,150,0.656
819,131,4.406
819,32,3.656
819,21,4.469
819,36,4
819,129,-3.531
819,35,2.469
819,136,7.344
819,137,8.094
819,53,0.438
820,7,-0.75
820,8,3.375
820,13,3.719
820,15,-2.594
820,16,-5.281
820,17,-3.688
820,18,-2
820,19,4.781
820,131,6.344
820,133,-5.25
820,134,-4.344
820,136,2.781
820,137,-3.25
820,91,-3.688
820,24,4.312
820,95,-4.875
820,60,-4.812
820,53,7.812
820,138,7.719
820,140,-6.688
820,69,5.688
820,49,-2.656
820,124,-7.094
820,22,-6.344
820,110,2.5
820,145,4.969
820,148,-7.719
820,62,-6.406
820,29,-7.031
820,42,4.625
820,72,3.031
820,57,-5.688
820,141,-8.25
820,142,7.125
820,50,-0.094
820,88,-6.75
820,97,5.094
820,89,4.812
820,38,3.781
820,143,-7
821,7,-8.5
821,8,-8.219
821,13,-7.688
821,15,-8.312
821,16,-8.688
821,17,-6.188
821,18,-5.406
821,19,-4.656
821,145,-4.344
821,149,-4.969
821,150,-6.75
821,131,-4.625
821,132,-8.375
821,94,-8.094
821,54,-4.438
821,121,-2.031
821,92,-4.25
822,7,0
822,8,1.125
822,13,5.594
822,15,1.062
822,16,-4.281
822,17,4.031
822,18,2.438
822,19,4.719
822,140,4.438
822,141,1
822,142,6.688
822,146,6.625
822,147,5.594
822,129,6.938
822,53,7.281
822,127,7.688
822,69,8.031
822,105,7.062
822,135,7.688
822,143,7.156
822,88,7.562
822,89,7.562
822,36,7.469
822,112,7.594
822,117,7.656
822,150,7.562
822,132,7.625
822,54,7.594
822,58,2.125
822,130,5.219
822,78,5.312
822,72,2.375
822,66,5.906
822,76,5.5
822,115,8.562
822,45,8.25
822,108,4.594
822,139,0.281
822,144,0.188
822,40,5.188
822,91,0.75
822,87,6.219
822,106,-5.969
822,44,-0.25
822,145,-9.344
823,7,-2.594
823,8,5.125
823,13,9.406
823,15,1.438
823,16,5.938
823,17,-3.719
823,18,3.25
823,19,-3.406
823,133,4.5
823,134,-1.312
823,135,5.219
823,136,5.281
823,137,4.875
823,109,2.156
824,7,0.375
824,8,5.219
824,13,-4.094
824,15,2
824,16,8.406
824,17,5.969
824,18,4.156
824,19,7.375
824,134,6.5
824,137,8.094
824,139,-8.406
824,141,5.812
824,142,7.938
825,7,-9.156
825,8,-8.5
825,13,-7.781
825,15,-1.094
825,16,-8.75
825,17,-1.156
825,18,-1.656
825,19,-7.562
825,134,3.625
825,136,2.594
825,137,8.062
825,138,-8.344
825,139,-7.938
825,94,-8.094
826,7,-10
826,8,-9.844
826,13,-9.875
826,15,-5.75
826,16,-9.844
826,17,5.219
826,18,3.312
826,19,4.688
826,147,9.969
826,132,9.906
826,138,-0.281
826,143,9.969
826,144,-9.75
826,119,9.875
826,125,-9.906
826,120,-0.094
826,90,-9.281
826,126,3.562
826,150,8.125
826,53,6.375
826,128,-6.969
826,96,1.938
826,89,4.594
826,78,1.156
826,131,2.906
826,133,5.688
826,36,8.812
826,72,6.188
827,7,-6.375
827,8,2.438
827,13,4.812
827,15,9.969
827,16,6.719
827,17,6.25
827,18,4.625
827,19,9.969
827,144,-10
827,145,9.969
827,146,9.938
827,148,9.594
827,149,9.5
828,7,-8.438
828,8,3.344
828,13,-6.156
828,15,-6.719
828,16,-0.094
828,17,7.969
828,18,3.312
828,19,4.25
828,133,6.875
828,135,8.406
828,139,7.969
828,140,0.531
828,141,2.625
828,127,6.156
828,91,6.25
828,75,2
828,121,5.594
828,119,-0.281
828,142,1.938
828,144,2.625
828,76,-9.875
828,122,1.656
828,108,5.406
828,66,8.781
828,96,6.5
828,145,3.094
828,146,9.094
828,93,4.5
828,22,2.25
828,114,8.406
828,26,1.469
828,46,-3.75
828,147,-3.125
828,148,-1.406
828,115,0.5
828,65,1.531
828,87,-4.75
828,110,1.344
828,25,7.344
828,149,2.094
829,7,2.031
829,8,-6.75
829,13,-6.844
829,15,-9.125
829,16,-7.5
829,17,-7.469
829,18,-7.625
829,19,-5.375
829,150,-5.5
829,131,1.844
829,132,-2.188
829,133,-6.531
829,135,5.781
829,125,6.312
829,75,6.531
829,91,6.875
829,97,6.938
829,114,7.5
829,138,8.625
829,139,8.562
829,49,9.406
829,115,8.969
829,98,8.969
829,28,8.25
829,87,8.844
829,145,4.969
829,146,8.75
829,81,8.594
829,106,6.906
829,119,8.219
829,63,7.281
829,124,-7.5
829,147,8.312
829,148,8.312
829,122,7.938
829,77,8.844
829,108,8.5
829,32,5.188
829,69,6.5
829,149,8.938
829,134,7.781
829,127,8.812
829,50,8.75
829,113,-7.312
829,102,3.812
829,89,9.031
829,136,8.719
829,140,-3.219
829,126,8.281
829,21,5.156
829,103,-1.5
829,54,6.25
829,111,2.938
829,141,-5.875
829,142,-3.812
829,53,7.906
829,99,-5.719
829,65,2.188
829,120,-4.094
829,60,-2.812
829,143,5.281
829,144,4.656
829,83,-0.406
829,121,-4.406
829,137,-2.188
829,72,3.125
829,110,8.719
829,48,7.219
829,96,2.438
829,94,8.188
829,92,8.188
829,36,7.094
829,79,8.875
829,101,-1.531
829,40,-1.469
829,62,5.625
829,117,4.969
829,35,5.688
829,39,2.844
829,30,2.188
829,44,0.094
829,42,4.188
829,76,1.594
829,105,5
829,129,3
829,104,2.219
829,82,1.844
829,68,7.094
829,90,-1.688
829,118,1.25
829,95,2.625
829,86,5.25
829,93,7.375
829,47,4.625
829,123,-2.094
829,64,5.844
829,85,7.656
829,66,6.656
829,29,9.438
829,55,2
829,26,-1.438
829,41,-2.625
829,34,-2.625
829,56,6.5
829,112,2.844
829,57,-1.25
829,38,-2.812
829,128,1.844
829,84,3.469
829,78,7.062
829,130,1.188
829,58,-2.656
829,107,1.469
829,88,0.719
829,25,1.969
829,59,3.156
829,46,4.906
829,23,1.531
829,109,6.031
829,70,4.219
829,67,1.531
829,33,0.469
829,22,1.219
829,74,1.219
829,45,6.812
829,24,8.25
829,71,1.219
829,37,2.938
830,7,-5.562
830,8,-1.406
830,13,-1.5
830,15,-1.031
830,16,-6
830,17,9.688
830,18,9.781
830,19,9.719
830,140,2.656
830,141,-2.562
830,142,0
830,143,0.25
830,144,2.469
830,65,-2.25
830,127,9.938
830,121,9.031
831,7,6.812
831,8,-1.5
831,13,-4.875
831,15,-9.688
831,16,-7.469
831,17,4.656
831,18,-9.844
832,7,-9.219
832,8,-9.094
832,13,-8.75
832,15,-8.562
832,16,-8.812
832,17,7.562
832,18,1.125
832,19,9.844
832,150,1.375
832,131,1.344
832,132,2.125
832,133,7.781
832,135,2.219
832,119,8.031
832,125,4.312
832,120,8.219
832,90,-9.375
832,126,7.969
832,134,8.719
832,136,7.469
832,53,8.344
832,128,7.969
832,96,7.719
832,89,8.062
832,78,7.875
832,138,7.719
832,139,5.812
832,36,8.438
832,72,7.625
832,47,7.844
832,115,7.469
832,113,7.906
832,145,7.25
832,146,7.688
832,114,8.312
832,68,7.594
832,62,8.656
832,129,9
832,121,8.312
832,147,9.125
832,148,8.875
832,93,8.312
832,50,9.312
832,63,9.031
832,57,9.281
832,105,9.656
832,149,9.625
832,140,-4.25
832,21,9.906
832,22,9.969
832,81,8.969
832,23,9
832,24,8.469
832,141,8.719
832,142,9.719
832,25,9.344
832,26,9.688
832,101,9.094
832,106,9.75
832,107,9.375
832,143,9.719
832,144,9.656
832,108,9.531
832,109,9.719
832,110,9.531
832,30,9.594
832,33,9.562
832,137,9.562
832,79,9.594
832,34,9.031
832,117,9.594
832,118,9.688
832,39,9.656
832,40,9.375
832,64,9.438
832,85,9.062
832,42,9.781
832,127,9.812
832,46,9.75
832,130,9.656
832,45,9.781
832,37,8.906
832,58,8.906
832,41,9.156
832,59,8.938
832,49,9.375
833,7,-9.281
833,8,-0.5
833,13,-6.125
833,15,2.75
833,16,-8
833,17,9.969
833,18,9.469
833,19,-7.031
833,135,9.75
833,138,9.219
833,139,8.688
833,145,9.688
833,146,8.938
833,99,-9.781
833,95,9.469
833,128,8.938
833,34,8.938
833,114,8.938
833,147,8.562
833,148,8.562
833,115,8.562
833,28,8.562
833,33,8.375
833,119,8.375
833,53,8.375
833,149,8.375
833,150,8.375
833,130,8.375
833,26,8.344
833,38,9.5
833,29,9.219
833,46,9.156
833,131,9.156
833,132,8.688
833,45,1.25
833,22,9.25
833,25,9.344
833,122,8.812
833,54,-9.281
833,133,-7.906
833,140,8.406
833,48,9.25
833,92,9.219
833,111,8.875
833,110,7.812
833,98,4.094
833,141,3.062
833,142,2.312
833,47,0.375
833,96,-3.344
833,102,-8.719
833,81,-9
833,35,-9.031
833,143,-9.031
833,144,-9.031
833,30,-9.031
833,39,-9.031
833,129,8.625
833,84,-9.406
833,86,-7.562
833,134,-6.188
833,136,-2.625
833,108,0.656
833,63,3.375
833,72,6.969
833,107,9.969
833,85,8.781
833,137,8.719
833,79,8.719
833,89,8.719
833,59,8.719
833,94,8.719
833,90,-8.969
833,50,5.625
833,101,-0.406
833,57,-0.406
833,97,-0.438
833,40,-0.438
833,49,-0.438
833,106,-0.438
833,62,-0.438
833,64,-0.219
833,24,-0.562
833,23,-0.625
833,78,-4.125
833,37,-5
833,32,-2.469
833,42,-0.625
833,58,-8.875
833,123,-9.562
833,112,-8.562
833,88,-8.438
833,82,-8.438
833,77,-8.438
833,83,-8.438
833,71,-8.438
833,74,2.562
833,87,-3.656
833,56,-0.438
833,70,-3.719
833,117,-0.281
833,93,-1.594
833,124,0.875
833,55,-0.969
833,69,1.344
833,103,-1.938
833,91,1.344
833,36,-2.219
833,66,0.906
833,60,-1.594
833,67,0.625
833,109,-1.938
833,76,0.094
833,104,-2.25
833,68,-0.188
833,65,-0.281
835,7,-7.094
835,8,-9.625
835,13,-8.781
835,15,-8.281
835,16,7.719
835,17,-6.625
835,18,9.812
835,19,9.531
835,132,8.906
836,7,-0.531
836,8,-3.719
836,13,-6.094
836,15,1.062
836,16,9.781
836,17,-9.656
836,18,9.844
836,19,-6.25
836,146,-9.75
836,147,-9.688
836,148,-8.969
836,149,-7.156
836,150,5.281
836,99,-0.094
836,95,9.906
837,7,-5.688
837,8,-3.844
837,13,1.219
837,15,-4.25
837,16,-6.531
837,17,-6.688
837,18,-3.906
837,19,-4
837,133,0.625
837,134,1.562
837,135,-2.469
837,136,-3.906
837,137,1.344
837,125,2.344
837,75,2
837,91,-0.25
837,97,1.219
837,114,-1.219
837,138,-3.125
837,139,-4.375
837,49,-4.125
837,115,-9.375
837,98,-5.25
837,28,-5.875
837,87,-4.312
837,140,-5.969
837,141,-7
837,81,-3.469
837,106,-1.344
837,119,2.062
837,63,-5.719
837,124,-6.438
837,142,-4.531
837,143,-1.656
837,122,-5.031
837,77,-6.656
837,108,1.656
837,32,3.5
837,69,1.125
837,144,2.812
837,145,0.344
837,127,4.062
837,50,-0.125
837,113,-1.688
837,102,-0.188
837,89,4.312
837,146,-4.438
837,147,5.219
837,126,2.031
837,21,-1.844
837,103,-4.906
837,54,5.625
837,111,-0.75
837,148,-4.188
837,149,0.156
837,53,5.969
837,99,-3.688
837,65,6.688
837,120,-2.906
837,60,-4.531
837,150,-3.312
837,131,0.938
837,83,1.312
837,121,0.188
837,132,-3.719
